Hours_Studied,Attendance,Parental_Involvement,Motivation_Level,Teacher_Quality,Exam_Score,Perf
20,63,Medium,Medium,Medium,64,Low
21,100,Low,Medium,Medium,70,Low
18,86,Medium,High,High,67,Low
28,82,Medium,Low,Medium,71,Medium
19,91,Medium,High,Medium,69,Low
21,94,High,Medium,Medium,70,Low
27,92,Medium,Medium,Medium,70,Low
15,61,High,Medium,Medium,61,Low
29,67,Low,Medium,High,65,Low
11,86,Medium,Medium,High,67,Low
30,75,Medium,Low,Medium,70,Low
18,99,Medium,Medium,High,67,Low
19,87,Low,Medium,Medium,68,Low
9,98,High,Medium,Medium,69,Low
17,68,Medium,Medium,Low,65,Low
14,95,High,Medium,Low,68,Low
16,73,High,Medium,High,67,Low
19,100,Medium,Medium,Medium,70,Low
26,66,High,High,Medium,68,Low
21,81,High,Medium,Medium,69,Low
22,92,High,Low,Low,70,Low
13,77,High,Medium,High,67,Low
15,79,High,Medium,Medium,70,Low
31,99,Medium,High,High,74,Medium
16,77,Medium,Low,High,63,Low
30,84,High,Medium,High,72,Medium
19,62,High,Low,Low,62,Low
20,94,Medium,Medium,Medium,71,Medium
26,86,Medium,Medium,High,68,Low
28,76,Medium,High,Medium,72,Medium
19,61,Medium,High,Medium,64,Low
18,84,Low,Medium,Medium,64,Low
20,61,Low,Medium,Medium,63,Low
22,60,High,Medium,High,66,Low
25,85,Medium,Medium,Medium,71,Medium
20,68,Medium,High,Medium,70,Low
24,68,High,Low,Medium,67,Low
30,86,High,Medium,Low,73,Medium
22,62,Low,Medium,Low,64,Low
22,73,Low,Medium,Low,65,Low
11,66,Medium,Medium,High,62,Low
4,83,High,Low,Low,64,Low
22,86,Low,Low,Low,67,Low
19,89,Medium,High,Medium,74,Medium
17,70,High,Medium,Medium,63,Low
21,64,High,Low,Medium,64,Low
20,63,Medium,Low,Medium,64,Low
27,77,Low,High,High,70,Low
21,98,Medium,Medium,Low,71,Medium
16,69,Medium,Medium,High,63,Low
26,70,Medium,Medium,,66,Low
19,64,Medium,Medium,Medium,65,Low
23,84,Medium,Medium,High,70,Low
17,87,Low,Medium,Medium,65,Low
16,86,High,High,Medium,68,Low
21,94,Medium,Medium,High,72,Medium
20,79,Medium,Low,High,67,Low
23,65,High,Low,Medium,65,Low
18,72,Medium,Low,Medium,66,Low
9,86,High,Medium,Medium,67,Low
17,85,Medium,Medium,Medium,65,Low
25,81,Medium,Medium,Medium,68,Low
18,87,Medium,High,Medium,68,Low
19,85,Medium,Medium,Medium,69,Low
26,95,Medium,Medium,Medium,71,Medium
16,83,Medium,Medium,Medium,64,Low
11,91,Low,Medium,Medium,65,Low
19,70,Medium,Medium,High,64,Low
17,87,Medium,Low,Medium,67,Low
14,96,Medium,Medium,Medium,70,Low
19,75,Medium,Medium,Low,66,Low
23,91,High,Low,High,70,Low
20,89,Medium,Low,High,70,Low
22,62,High,Low,Low,64,Low
31,83,Low,Medium,Medium,71,Medium
18,65,Medium,Medium,Medium,63,Low
22,99,Medium,High,High,72,Medium
17,92,High,Medium,Low,72,Medium
15,64,High,Low,Medium,61,Low
16,65,High,High,Medium,63,Low
17,84,Low,High,Medium,67,Low
22,74,High,Low,Medium,67,Low
34,61,Medium,Low,Medium,65,Low
16,82,Low,Medium,Medium,64,Low
18,76,Medium,High,High,69,Low
20,64,Medium,High,Medium,65,Low
22,92,High,Low,High,71,Medium
22,97,Medium,Medium,High,70,Low
28,90,Low,Medium,Medium,98,High
5,93,Medium,Medium,High,65,Low
6,69,High,Medium,Medium,63,Low
17,71,Medium,Low,Low,61,Low
27,68,Medium,Medium,Medium,67,Low
11,91,Medium,Medium,Medium,64,Low
2,98,High,Medium,High,65,Low
23,89,High,Medium,High,73,Medium
21,95,Medium,Low,Medium,69,Low
13,86,Medium,Medium,Medium,67,Low
14,76,High,Low,Medium,63,Low
14,77,High,Low,Medium,67,Low
21,63,Low,Medium,Medium,66,Low
16,61,Medium,Medium,High,64,Low
23,88,High,Medium,Medium,68,Low
3,78,Medium,High,Medium,61,Low
15,82,Medium,Medium,Medium,66,Low
13,82,Medium,Medium,Medium,65,Low
18,71,Medium,Medium,Medium,65,Low
17,79,Medium,Medium,High,67,Low
25,79,High,Medium,Medium,68,Low
9,76,Medium,Medium,High,63,Low
20,93,High,Low,Medium,70,Low
23,78,High,Medium,Medium,68,Low
31,84,Medium,Medium,High,69,Low
17,96,High,Low,Medium,67,Low
22,95,Medium,Medium,Low,69,Low
9,96,Medium,Low,High,65,Low
6,71,Medium,Medium,Medium,61,Low
25,61,Medium,Low,Low,65,Low
20,70,Low,Low,Medium,67,Low
27,71,Medium,Medium,Medium,66,Low
12,96,Medium,Medium,High,69,Low
23,86,Medium,High,Medium,71,Medium
31,63,High,Medium,Low,68,Low
23,65,High,High,Medium,65,Low
22,66,Medium,High,Medium,64,Low
20,85,Medium,Low,High,68,Low
11,89,Low,Low,Low,64,Low
28,94,Medium,Low,Medium,71,Medium
16,98,High,Medium,Medium,70,Low
23,68,High,Medium,Medium,68,Low
11,72,Medium,Low,Medium,63,Low
13,70,Medium,Medium,Medium,61,Low
29,74,Medium,Medium,Medium,66,Low
18,97,Medium,Medium,Medium,75,Medium
29,83,High,Medium,High,71,Medium
20,90,Medium,High,Low,69,Low
9,80,High,Medium,Medium,62,Low
25,61,Medium,High,Medium,65,Low
16,63,Medium,Medium,Medium,61,Low
24,82,Medium,Medium,Medium,69,Low
20,89,Low,Low,Low,66,Low
11,69,High,Low,Medium,64,Low
21,89,High,Low,Medium,69,Low
33,92,High,Low,Medium,78,Medium
23,76,Low,Low,Medium,68,Low
20,90,High,Medium,,70,Low
26,76,Low,Medium,Medium,68,Low
21,87,Low,Medium,High,68,Low
21,91,Medium,Low,Medium,69,Low
13,100,Medium,Medium,High,68,Low
21,74,High,Medium,Low,80,Medium
26,76,Medium,High,Medium,67,Low
15,67,Low,Medium,High,64,Low
29,68,Medium,Low,Medium,64,Low
19,88,Medium,Low,High,68,Low
15,97,Low,Low,Medium,67,Low
26,76,Medium,Low,Medium,65,Low
18,67,High,Medium,Medium,66,Low
25,71,Medium,Low,Medium,67,Low
18,78,High,Low,Medium,64,Low
20,72,Medium,Medium,Medium,66,Low
23,69,Medium,Low,Medium,63,Low
22,89,Medium,High,Medium,71,Medium
8,60,High,High,High,62,Low
13,82,Medium,Medium,Low,64,Low
26,92,Low,Medium,Medium,72,Medium
19,71,High,Low,High,65,Low
17,84,Low,Medium,Low,67,Low
12,87,High,Medium,Medium,65,Low
14,86,Low,Low,Medium,63,Low
8,78,High,Low,High,65,Low
19,74,Medium,Medium,Medium,67,Low
16,93,Medium,Low,Medium,67,Low
14,90,Low,Medium,High,65,Low
20,73,Medium,Medium,Medium,64,Low
22,64,High,High,High,64,Low
33,63,High,Medium,Medium,69,Low
11,64,Medium,Low,Medium,60,Low
27,83,Medium,Medium,High,70,Low
26,62,Low,Medium,Medium,66,Low
15,73,Medium,High,Medium,66,Low
21,90,Medium,Medium,Medium,68,Low
17,72,Low,Low,High,62,Low
21,91,Medium,Low,Medium,70,Low
29,90,Medium,Medium,High,72,Medium
24,70,Low,High,Medium,64,Low
23,89,Low,High,Medium,71,Medium
17,90,Medium,Medium,Low,67,Low
11,76,Low,High,Medium,64,Low
19,68,High,Medium,Medium,64,Low
27,81,Medium,Medium,High,72,Medium
11,97,Low,Medium,Medium,66,Low
14,86,High,Medium,High,68,Low
21,67,Medium,Medium,Medium,95,High
14,87,Medium,Medium,High,64,Low
15,77,Medium,Medium,Medium,64,Low
17,84,Low,Medium,Medium,68,Low
12,89,Medium,Medium,High,67,Low
14,81,Medium,Medium,Medium,67,Low
24,93,High,Low,High,71,Medium
12,89,Medium,Low,High,63,Low
10,85,Medium,Medium,Medium,66,Low
16,66,High,High,Medium,65,Low
24,93,Medium,Medium,Medium,68,Low
19,97,Medium,Medium,Medium,68,Low
17,65,Medium,Medium,Medium,62,Low
20,80,Low,Medium,High,67,Low
10,70,High,Medium,Medium,65,Low
23,90,High,Low,High,71,Medium
22,89,Medium,Medium,High,71,Medium
18,66,High,Low,High,61,Low
26,95,Medium,Medium,Medium,70,Low
13,67,Medium,Medium,High,60,Low
27,92,Low,Medium,Medium,70,Low
21,78,Medium,High,High,67,Low
18,73,Medium,Low,High,66,Low
20,66,Low,Medium,Medium,63,Low
19,67,Medium,Low,High,65,Low
27,86,High,High,High,75,Medium
14,82,High,Low,Medium,66,Low
15,65,Medium,Medium,Medium,61,Low
26,65,Medium,Low,Medium,65,Low
16,63,Low,Medium,Low,61,Low
25,90,High,Medium,Medium,73,Medium
30,88,High,Medium,Medium,73,Medium
18,62,Medium,Medium,Medium,63,Low
24,82,Low,Medium,Medium,67,Low
13,63,Medium,Medium,Medium,62,Low
25,96,Low,Medium,Medium,71,Medium
21,96,Medium,Medium,High,70,Low
23,88,Medium,Medium,High,70,Low
16,97,Medium,Low,High,69,Low
10,92,Medium,High,Low,66,Low
23,93,Low,High,High,72,Medium
8,83,High,Low,High,63,Low
18,72,Low,Medium,High,65,Low
26,69,High,Medium,Medium,71,Medium
21,73,Medium,Medium,Medium,66,Low
32,85,Medium,Low,Medium,69,Low
26,67,Low,Medium,Medium,62,Low
16,70,High,High,Medium,66,Low
20,79,Medium,Low,Medium,66,Low
20,69,Medium,High,High,64,Low
11,84,Low,High,High,63,Low
14,97,Medium,Medium,Medium,68,Low
17,90,Medium,Low,High,68,Low
8,87,High,Low,Medium,67,Low
20,83,High,Medium,Medium,67,Low
19,80,High,Medium,High,68,Low
10,67,High,Medium,High,65,Low
22,96,Low,High,Medium,74,Medium
24,70,Medium,High,Medium,85,Medium
21,64,Medium,Medium,Medium,64,Low
18,90,Low,High,Medium,67,Low
24,67,High,Medium,Medium,68,Low
24,75,Low,Low,High,67,Low
22,61,High,Low,High,65,Low
15,65,High,Low,Medium,63,Low
22,67,Medium,Medium,Medium,64,Low
27,62,Low,Medium,Medium,62,Low
16,86,Low,Low,Low,68,Low
33,93,Medium,High,Medium,75,Medium
17,75,Medium,High,Medium,63,Low
20,95,Medium,Low,Medium,68,Low
16,69,Medium,Low,Medium,63,Low
21,73,High,Medium,Medium,68,Low
10,66,Medium,Medium,High,62,Low
17,85,Low,Medium,Medium,67,Low
13,77,High,Medium,Medium,66,Low
21,85,Medium,Low,High,65,Low
26,90,Medium,Medium,Low,69,Low
24,82,High,Medium,Medium,70,Low
6,85,High,High,Medium,64,Low
32,97,High,Medium,Medium,75,Medium
22,72,Low,High,Medium,66,Low
15,74,Medium,Low,Medium,62,Low
21,89,Low,Low,Medium,70,Low
21,84,High,Medium,Medium,68,Low
16,67,Medium,High,Medium,66,Low
21,75,Low,Medium,Medium,65,Low
16,79,High,High,Medium,68,Low
18,77,High,Low,Medium,68,Low
16,67,Medium,Low,Medium,62,Low
11,97,Low,Low,Medium,66,Low
21,90,Medium,Medium,Medium,68,Low
24,79,High,High,Medium,69,Low
23,87,Medium,Medium,Medium,67,Low
25,96,Low,Low,Medium,74,Medium
22,65,Low,Medium,Medium,61,Low
17,70,High,Low,High,64,Low
25,82,Medium,Medium,Medium,69,Low
12,92,High,Low,Medium,66,Low
15,61,Medium,High,High,61,Low
14,99,Medium,High,Low,71,Medium
26,78,High,Medium,Medium,71,Medium
26,74,Medium,Low,High,69,Low
23,72,Medium,Low,Medium,66,Low
26,67,Low,Low,High,64,Low
15,92,Low,Medium,Medium,68,Low
22,98,High,Low,High,71,Medium
19,77,High,High,Low,66,Low
25,98,Medium,High,Low,94,High
19,93,Low,Low,Medium,68,Low
18,79,Medium,Medium,High,66,Low
23,87,High,Medium,High,70,Low
25,77,Medium,Medium,Medium,68,Low
16,82,High,Low,,65,Low
20,62,Medium,Low,Medium,64,Low
14,88,High,Medium,Medium,69,Low
5,62,High,Low,Medium,59,Low
21,93,Low,Medium,High,70,Low
24,93,High,High,Medium,72,Medium
22,69,Low,Medium,Medium,64,Low
8,73,Medium,High,High,63,Low
18,79,Medium,Medium,Low,67,Low
7,84,Medium,Medium,Low,62,Low
28,71,Medium,High,High,69,Low
13,84,Medium,Medium,Medium,66,Low
28,72,Low,High,Medium,66,Low
26,62,Low,Medium,Medium,63,Low
15,60,Medium,High,Medium,62,Low
13,64,Medium,Low,Low,58,Low
22,92,Medium,Low,Medium,67,Low
15,98,Medium,Low,Low,68,Low
21,77,High,Low,Medium,67,Low
17,81,Medium,Medium,Medium,67,Low
9,66,Low,Low,Medium,62,Low
7,82,Medium,Medium,High,66,Low
21,66,Medium,Medium,High,65,Low
17,84,Medium,Medium,Low,67,Low
17,97,Medium,High,High,69,Low
24,68,Medium,Low,High,67,Low
27,91,Low,Low,Medium,69,Low
18,61,Medium,Low,Medium,62,Low
18,75,Medium,Low,Medium,67,Low
23,64,Medium,Medium,Medium,63,Low
12,74,Medium,High,Medium,65,Low
21,67,Medium,Medium,Low,66,Low
23,75,Medium,Medium,High,71,Medium
24,77,Low,High,High,70,Low
8,72,High,High,Medium,68,Low
15,86,High,High,Low,67,Low
15,97,Medium,High,High,71,Medium
21,76,Low,Medium,Low,65,Low
23,68,Low,Low,Low,64,Low
29,71,Medium,Medium,Medium,69,Low
17,94,Medium,Low,High,68,Low
17,83,Medium,Low,High,67,Low
27,78,Medium,High,Medium,71,Medium
22,66,Medium,Medium,Medium,64,Low
28,78,Medium,Medium,Low,69,Low
22,71,Medium,Medium,Medium,68,Low
13,98,High,Medium,Low,69,Low
12,95,Medium,Medium,Medium,67,Low
11,63,Medium,High,Low,58,Low
24,81,Low,High,High,66,Low
27,69,Medium,Low,High,69,Low
31,76,Medium,Low,Medium,70,Low
25,95,Medium,Medium,High,70,Low
27,81,Medium,Medium,Medium,70,Low
17,73,High,Medium,High,66,Low
13,68,Low,Medium,Low,61,Low
25,92,Medium,Medium,High,71,Medium
23,85,High,High,Medium,69,Low
21,79,Medium,Medium,Medium,69,Low
22,69,High,Low,Medium,65,Low
22,73,High,High,Medium,69,Low
28,98,Medium,Medium,High,74,Medium
28,81,Medium,High,Medium,71,Medium
23,76,High,High,High,68,Low
25,81,High,Low,High,69,Low
23,91,Low,Medium,Medium,68,Low
17,74,Medium,Medium,Medium,63,Low
25,67,Medium,High,Medium,68,Low
12,83,High,Medium,High,67,Low
26,87,Medium,Low,Medium,71,Medium
13,89,High,Low,High,66,Low
22,95,High,Medium,Medium,69,Low
15,75,High,Medium,High,68,Low
23,63,Medium,Low,Medium,63,Low
20,98,Medium,Medium,Medium,69,Low
10,77,Low,Medium,Medium,66,Low
23,85,Medium,High,High,71,Medium
17,87,Medium,Medium,Low,68,Low
25,82,Medium,Medium,Medium,69,Low
20,68,Medium,Medium,High,65,Low
22,90,Medium,Medium,Medium,68,Low
14,92,High,High,Medium,67,Low
16,82,Medium,Medium,Medium,65,Low
17,80,Low,Medium,Medium,65,Low
25,65,Medium,Medium,Medium,64,Low
30,63,High,Medium,High,69,Low
15,74,High,Low,Medium,64,Low
26,72,Medium,Medium,High,66,Low
7,98,Medium,Medium,Medium,65,Low
13,91,High,Medium,Medium,69,Low
14,86,Low,Medium,High,66,Low
12,81,Medium,High,Medium,64,Low
10,67,Medium,Medium,High,61,Low
22,99,Medium,Low,Medium,72,Medium
19,75,Medium,Low,Medium,67,Low
22,64,Low,Low,Medium,63,Low
24,80,Medium,High,Medium,69,Low
22,95,Low,High,Medium,70,Low
24,95,Medium,Low,Medium,71,Medium
20,60,Medium,Medium,Low,60,Low
13,95,Medium,Medium,Medium,70,Low
26,71,Low,Low,High,69,Low
16,62,Medium,Medium,Medium,63,Low
14,94,Medium,High,High,69,Low
19,95,Medium,High,High,71,Medium
15,84,Medium,Medium,High,68,Low
17,83,Medium,Low,Medium,64,Low
22,93,Low,Medium,Medium,68,Low
22,91,Low,High,Medium,69,Low
15,96,Medium,Low,Medium,65,Low
17,82,Medium,Medium,Medium,68,Low
26,99,Medium,Medium,Medium,74,Medium
23,100,High,Low,High,72,Medium
32,65,High,Medium,Medium,67,Low
27,94,High,Low,High,73,Medium
27,80,Medium,High,Medium,68,Low
12,76,Medium,Low,Medium,61,Low
25,85,High,Medium,Medium,70,Low
20,62,Medium,High,High,62,Low
17,80,Medium,High,Medium,67,Low
21,95,Low,Medium,High,69,Low
26,69,High,Low,Medium,93,High
23,77,Medium,Low,Low,68,Low
15,98,Medium,Medium,High,69,Low
24,77,Medium,High,Medium,68,Low
16,74,Medium,Low,Medium,64,Low
21,78,High,Medium,Medium,69,Low
18,81,Medium,Low,Medium,66,Low
19,85,Medium,Low,Medium,68,Low
25,92,Medium,Medium,High,72,Medium
14,78,High,Low,Medium,63,Low
32,93,High,Medium,Medium,73,Medium
9,81,High,Medium,Medium,65,Low
16,74,High,Low,Medium,65,Low
22,86,Low,Medium,Medium,68,Low
24,89,High,Low,Medium,70,Low
19,82,Medium,Medium,Low,65,Low
20,62,High,Medium,Medium,66,Low
22,67,Medium,High,Medium,66,Low
19,71,Medium,Low,Medium,65,Low
28,71,Medium,Medium,Medium,69,Low
25,87,Low,Medium,Medium,69,Low
25,61,Medium,Medium,Medium,64,Low
14,90,Medium,Medium,Medium,66,Low
20,71,Low,Medium,Medium,63,Low
18,72,High,Medium,Medium,68,Low
14,81,High,Low,High,68,Low
22,69,High,High,Low,65,Low
17,95,High,High,Medium,69,Low
24,63,Medium,Low,High,66,Low
14,78,Medium,Medium,Medium,63,Low
30,94,Low,Low,Medium,72,Medium
15,85,High,High,Medium,67,Low
21,72,High,Medium,Medium,67,Low
25,77,High,Medium,Medium,68,Low
17,88,High,Medium,High,71,Medium
25,99,Medium,Medium,High,73,Medium
13,96,Medium,Medium,Low,68,Low
29,74,High,Medium,High,69,Low
20,100,Medium,Medium,Medium,69,Low
16,60,Medium,Low,High,63,Low
18,61,Medium,Medium,Medium,62,Low
25,93,Medium,Medium,Medium,70,Low
16,68,High,Medium,Medium,66,Low
16,62,Medium,Low,Medium,62,Low
19,69,Medium,Low,Low,64,Low
13,77,Medium,Low,Medium,63,Low
31,89,Medium,Medium,Low,71,Medium
17,85,High,Medium,Medium,67,Low
25,70,Low,Medium,Medium,67,Low
21,80,Low,Medium,High,67,Low
14,97,Low,Medium,Medium,71,Medium
20,93,High,High,High,69,Low
25,73,Medium,Medium,Medium,93,High
19,99,High,Medium,Medium,72,Medium
27,88,Medium,Medium,High,71,Medium
26,62,Medium,Medium,Medium,63,Low
26,61,High,Low,High,65,Low
17,67,Low,Medium,Medium,61,Low
14,89,Medium,Low,High,66,Low
16,67,Medium,Low,Medium,61,Low
21,80,Medium,Low,Medium,67,Low
23,64,Medium,Medium,Medium,64,Low
7,97,Low,Medium,High,69,Low
20,74,Low,Medium,,64,Low
21,96,Medium,Low,Medium,70,Low
18,98,High,Medium,High,73,Medium
28,60,Low,Low,Medium,63,Low
23,79,Medium,Medium,High,68,Low
28,61,Low,Low,High,64,Low
19,96,Medium,Medium,Medium,69,Low
26,81,Medium,Medium,Medium,69,Low
30,63,High,High,High,67,Low
28,64,High,Medium,High,69,Low
13,75,Medium,Medium,Medium,62,Low
18,98,Low,Medium,Medium,66,Low
18,88,Low,Medium,High,68,Low
23,95,High,High,Medium,71,Medium
24,75,Medium,Medium,Medium,66,Low
15,62,Low,High,Medium,62,Low
20,99,Low,Low,Medium,68,Low
8,61,Medium,Medium,Medium,59,Low
29,98,Medium,Low,Medium,70,Low
17,75,High,Medium,Medium,66,Low
20,60,Medium,Medium,Medium,65,Low
18,88,Medium,Low,Low,66,Low
27,99,Medium,Medium,Low,73,Medium
3,99,Medium,Medium,Medium,65,Low
20,66,Medium,Medium,Low,65,Low
19,67,High,Low,Medium,64,Low
17,83,Medium,High,Medium,69,Low
30,85,Medium,Low,High,74,Medium
15,90,High,High,Medium,68,Low
25,67,Low,Medium,Medium,65,Low
22,98,Medium,Medium,Medium,72,Medium
28,86,Medium,Medium,Low,71,Medium
16,94,High,Medium,Medium,69,Low
16,82,Low,Low,High,67,Low
27,77,Medium,Low,High,71,Medium
23,99,Low,High,Medium,68,Low
11,83,Low,High,Medium,63,Low
17,95,High,Low,High,69,Low
22,98,Medium,Medium,Low,68,Low
25,87,High,Low,Medium,73,Medium
16,82,Medium,Medium,Medium,69,Low
3,60,Medium,Medium,High,58,Low
23,62,High,Medium,Low,65,Low
13,68,Medium,Medium,Low,63,Low
8,67,Low,Low,High,59,Low
3,70,Medium,Medium,Medium,58,Low
25,72,Medium,High,Medium,66,Low
21,74,Medium,Medium,High,67,Low
19,77,High,Medium,Medium,67,Low
28,64,High,Low,Medium,67,Low
24,62,High,Medium,Medium,65,Low
30,87,High,High,Medium,71,Medium
12,81,Medium,High,Medium,66,Low
20,78,Medium,Medium,Medium,68,Low
10,85,Medium,Medium,High,65,Low
19,93,High,Medium,Medium,71,Medium
19,77,Medium,Low,Medium,64,Low
24,86,Medium,High,High,72,Medium
20,98,Low,Low,High,69,Low
24,94,Medium,Medium,High,70,Low
24,77,Medium,Medium,Medium,66,Low
33,86,Medium,Medium,Medium,70,Low
18,67,High,Low,Medium,62,Low
14,82,Low,Medium,Medium,66,Low
21,99,High,Low,Medium,70,Low
15,81,Low,Low,High,63,Low
29,97,High,Medium,Low,73,Medium
18,76,Medium,High,High,70,Low
17,100,High,Low,Medium,71,Medium
17,83,Low,Medium,Medium,65,Low
24,62,Medium,Medium,High,64,Low
19,83,High,Medium,Medium,66,Low
16,71,Low,High,High,82,Medium
30,61,Low,Low,High,68,Low
15,93,Medium,High,Medium,67,Low
20,71,Low,High,Medium,68,Low
24,92,Low,Medium,Medium,69,Low
10,72,Medium,Medium,Medium,63,Low
23,68,Medium,High,Medium,66,Low
14,99,Medium,High,Medium,68,Low
25,74,High,Medium,Medium,71,Medium
14,84,Medium,High,Medium,69,Low
24,84,Low,Medium,High,70,Low
27,82,Medium,High,Medium,70,Low
25,97,Medium,Low,High,73,Medium
22,87,Medium,Medium,Medium,68,Low
19,76,Medium,Medium,Medium,65,Low
17,94,High,Medium,High,72,Medium
29,67,High,Medium,Medium,67,Low
16,82,Low,High,High,68,Low
14,98,Medium,Low,Medium,69,Low
24,85,Medium,Low,High,70,Low
15,93,High,Medium,Medium,69,Low
14,86,High,Medium,Medium,68,Low
11,94,Medium,Medium,High,65,Low
17,98,Medium,Medium,Medium,70,Low
20,71,Medium,High,Medium,65,Low
21,67,Medium,Medium,Medium,61,Low
26,79,Medium,Medium,Medium,69,Low
23,88,Medium,Medium,Low,67,Low
19,69,Medium,Medium,High,65,Low
19,60,Medium,High,Low,63,Low
23,74,Medium,Medium,High,67,Low
28,99,High,Medium,Medium,76,Medium
21,88,Medium,Medium,High,70,Low
17,76,Medium,Low,Medium,67,Low
14,68,High,Low,Medium,66,Low
11,74,Medium,Low,Medium,65,Low
24,67,Low,High,Medium,65,Low
23,64,Low,Medium,Medium,63,Low
23,96,Medium,Medium,High,74,Medium
19,100,Low,High,Low,72,Medium
28,67,High,Low,Low,68,Low
17,62,Medium,High,Medium,62,Low
26,73,Low,Medium,Low,65,Low
20,78,High,Medium,High,69,Low
16,68,Medium,Medium,Low,61,Low
24,72,Medium,High,Medium,67,Low
22,68,Medium,Medium,Medium,66,Low
22,91,Low,Medium,High,70,Low
20,89,Medium,Low,Medium,72,Medium
20,85,High,Medium,Medium,69,Low
34,75,Low,Medium,Medium,68,Low
27,96,Medium,Medium,Medium,74,Medium
24,99,High,High,Medium,70,Low
21,67,Medium,High,Medium,67,Low
26,69,Medium,Medium,High,68,Low
23,81,High,Medium,High,69,Low
20,64,High,Medium,Medium,66,Low
18,77,Medium,High,High,66,Low
20,83,High,Medium,Medium,68,Low
1,81,Medium,Medium,Medium,60,Low
21,73,High,High,High,69,Low
17,82,High,Medium,Medium,66,Low
30,98,Medium,Medium,Medium,77,Medium
20,68,Medium,Low,Medium,63,Low
13,86,Medium,Medium,High,66,Low
20,62,High,Medium,Medium,64,Low
14,63,High,Medium,Medium,63,Low
23,82,Low,Medium,Medium,68,Low
22,64,High,Medium,Medium,65,Low
26,61,High,Low,Medium,65,Low
15,67,High,Low,,64,Low
20,83,High,Medium,Medium,68,Low
12,88,Low,Medium,High,62,Low
24,68,Medium,Medium,High,67,Low
23,87,High,High,Medium,73,Medium
23,67,High,Medium,Medium,69,Low
20,85,Medium,Low,Medium,65,Low
22,76,Medium,Medium,High,66,Low
30,86,High,Medium,Low,73,Medium
18,100,High,Medium,Medium,72,Medium
21,98,Medium,Low,Low,72,Medium
13,60,Low,Medium,Medium,61,Low
15,95,High,Low,High,69,Low
21,63,High,Medium,Medium,66,Low
27,98,High,Medium,Medium,74,Medium
18,71,High,Medium,Medium,64,Low
19,75,Medium,Medium,Medium,66,Low
18,64,High,Medium,Medium,64,Low
17,64,High,Low,Medium,66,Low
22,89,Medium,Medium,Low,72,Medium
11,98,High,High,Medium,71,Medium
28,84,High,Medium,Medium,70,Low
16,89,High,Low,Medium,67,Low
24,90,Medium,Low,High,71,Medium
12,71,Medium,Medium,Medium,63,Low
24,62,Medium,Low,Low,64,Low
24,60,Medium,Medium,Low,64,Low
22,74,Medium,Medium,Medium,65,Low
14,70,Medium,High,Medium,65,Low
21,62,Medium,Medium,High,62,Low
13,67,High,Medium,Medium,65,Low
18,65,Medium,Low,High,64,Low
26,97,Medium,Low,Medium,74,Medium
25,66,Medium,Low,Medium,67,Low
20,82,Low,Low,Medium,66,Low
14,84,High,Medium,High,70,Low
24,82,Medium,Medium,Medium,68,Low
